odtItemId,odtId,odtOrdenId,odtDescripcion,productoId,codigoInterno,nombre,cantidad,estado,obs
329,671,1438,OT #3518 — No hay,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,1,Listo,100*30*120 CM
330,639,1443,OT #3438 — No hay,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,2,Listo,
331,668,1445,OT #3512 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,2,Listo,
332,674,1444,OT #3539 — No hay,8197,MK-48,PARACAIDAS,1,Listo,
334,636,1457,OT #3428 — No hay,85,MK-57,BLOQUES DE CONSTRUCCION DADOS GIGANTES,1,Listo,
335,636,1457,OT #3428 — No hay,1019,MK-60,VESTIBULADOR MUDADOR,1,Listo,
336,636,1457,OT #3428 — No hay,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,1,Listo,
337,624,1479,OT #3395 — No hay,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,1,Listo,
338,669,1475,OT #3514 — No hay,165,MK-15,ESCALERA TRIPLE,2,Listo,
339,669,1475,OT #3514 — No hay,1028,MK-67,PLATO EQUILIBRIO ,2,Listo,
340,666,1478,OT #3502 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,
341,666,1478,OT #3502 — No hay,1028,MK-67,PLATO EQUILIBRIO ,1,Listo,
342,666,1478,OT #3502 — No hay,1023,MK-61,VESTIBULADOR FLEXOR,1,Listo,
344,629,1488,OT #3413 — No hay,982,MK-32,RULO,1,Listo,60*40*75
345,602,1489,OT #3343 — No hay,1028,MK-67,PLATO EQUILIBRIO ,1,Listo,
346,684,1507,OT #3565 — No hay,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,2,Listo,
347,737,1497,OT #3733 — No hay,84,MK-85,PISCINA PLEGABLE CON ACCESO EXTERIOR,1,Listo,
348,737,1497,OT #3733 — No hay,1301,MK-124,RULO PLEGABLE,1,Listo,
349,684,1507,OT #3565 — No hay,11584,MK-99,GIMNASIO INTERACTIVO,2,Listo,
352,686,1510,OT #3570 — No hay,165,MK-15,ESCALERA TRIPLE,1,Listo,100*70*25
353,617,1526,OT #3379,1019,MK-60,VESTIBULADOR MUDADOR,1,Listo,
354,633,1529,OT #3419 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,
356,693,1558,OT #3581 — No hay,85,MK-57,BLOQUES DE CONSTRUCCION DADOS GIGANTES,1,Listo,25*25*25
357,693,1558,OT #3581 — No hay,118,MK-12,CIRCUITO,1,Listo,ESCALA 50*50*25 CUADRADO 50*50*25 RAMPA 50*50*25
358,652,1541,OT #3467 — No hay,3388,MK-221,Piscina Sensorial Cuadrada 1 x 1,13,Listo,dens 25
361,651,1538,OT #3471 — No hay,8197,MK-48,PARACAIDAS,2,Listo,paracaÃ­das de 8 manillas ver en administrac
362,723,1530,OT #3698 — No hay,8197,MK-48,PARACAIDAS,1,Listo,
363,723,1530,OT #3698 — No hay,1334,MK-83,SET ARCOS DE SOPORTE,1,Listo,
364,723,1530,OT #3698 — No hay,109,MK-07,TUNEL DE ARRASTRE,1,Listo,
365,694,1537,OT #3582 — azul con circulos naranjos,81,MK-91,BULDER TEMATICO ,1,Listo,
366,694,1537,OT #3582 — azul con circulos naranjos,1028,MK-67,PLATO EQUILIBRIO ,1,Listo,
367,694,1537,OT #3582 — azul con circulos naranjos,111,MK-08,SET FIGURAS GEOMETRICAS,1,Listo,
368,694,1537,OT #3582 — azul con circulos naranjos,1023,MK-61,VESTIBULADOR FLEXOR,1,Listo,
369,694,1537,OT #3582 — azul con circulos naranjos,1019,MK-60,VESTIBULADOR MUDADOR,1,Listo,
370,694,1537,OT #3582 — azul con circulos naranjos,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,1,Listo,
371,644,1556,OT #3448 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,
375,697,1578,OT #3597 — No hay,4302,MK-254,SET 12 CINTAS,11,Listo,
376,703,1570,OT #3602 — No hay,118,MK-12,CIRCUITO,1,Listo,
377,703,1570,OT #3602 — No hay,982,MK-32,RULO,1,Listo,
378,700,1588,OT #3600 — No hay,989,MK-34,KIT POTRO,1,Listo,150*40*30
379,700,1588,OT #3600 — No hay,1142,MK-01C,PISCINA SENSORIAL ESQUINERA,1,Listo,100*100*55
380,700,1588,OT #3600 — No hay,1002,MK-41,POUF PERA CALA,1,Listo,50*50*25
381,716,1593,OT #3655 — No hay,962,MK-29,CUBO FANTASIA,1,Listo,35*35
382,716,1593,OT #3655 — No hay,62,MK-02,PISCINA SENSORIAL RECTANGULAR,1,Listo,100*190*70
383,716,1593,OT #3655 — No hay,4100,MK-245,PUFF DE SALTO CIRCULAR,1,Listo,120*30
384,716,1593,OT #3655 — No hay,693,MK-102,Teatro de TÃ­teres,1,Listo,120*60*30
385,722,1604,OT #3692 — No hay,103,MK-01A,PISCINA SENSORIAL CUADRADA,1,Listo,Convenio Marco
386,653,1608,OT #3469 — No hay,958,MK-26,CENTRO PISCINA CON ACCESO ,1,Listo,150*150*30
387,708,1609,OT #3615 — No hay,959,MK-27,CENTRO CUADRUPLE POSICIONAL,1,Listo,200*50*25
388,708,1609,OT #3615 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Listo,240*240*50
389,708,1609,OT #3615 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,
390,708,1609,OT #3615 — No hay,1236,MK-97,KIT PSICOMOTRIDAD ESCALADA,1,Listo,180*140*46
391,721,1626,OT #3691 — No hay,1031,MK-25B,CENTRO PISCINA HEXAGONAL,1,Listo,pedir foto con colores
392,721,1626,OT #3691 — No hay,11584,MK-99,GIMNASIO INTERACTIVO,1,Listo,pedir fotos con colores
393,721,1626,OT #3691 — No hay,982,MK-32,RULO,2,Listo,
395,726,1628,OT #3709,118,MK-12,CIRCUITO,1,Listo,150*50*25
396,720,1631,OT #3685 — No hay,9971,MK-194,CUBO 50 X 50 CM,2,Listo,60*60*60
397,720,1631,OT #3685 — No hay,4433,MK-266,ESCALERA TRIPLE 60 CMS:,2,Listo,60*60*45
398,720,1631,OT #3685 — No hay,2590,MK-209,RAMPA - CUÃ‘A,2,Listo,60*60*100
399,720,1631,OT #3685 — No hay,2963,MK-192,RECTANGULO,2,Listo,60*30*90
400,719,1632,OT #3665 — No hay,8197,MK-48,PARACAIDAS,1,Listo,350 CM
402,731,1640,OT #3715 — No hay,961,MK-28,ASIENTO CUNCUNA,2,Listo,
403,730,1641,OT #3714 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,
404,738,1644,OT #3742 — No hay,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,2,Listo,
405,738,1644,OT #3742 — No hay,170,MK-16,CIRCUITO TROPICO,2,Listo,
407,741,1650,OT #3754 — No hay,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,1,Listo,100*30*120
408,713,1622,"OT #3644 — Mudador con aletas, 78x75x7. color blanco",962,MK-29,CUBO FANTASIA,1,Listo,
409,705,1654,OT #3607,959,MK-27,CENTRO CUADRUPLE POSICIONAL,1,Listo,240*240*50 9 PZAS.
410,705,1654,OT #3607,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Listo,PZAS. 50*50*25
411,705,1654,OT #3607,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,200*50*25 
412,705,1654,OT #3607,1236,MK-97,KIT PSICOMOTRIDAD ESCALADA,1,Listo,180*140*46
413,766,1661,OT #3856 — No hay,1005,MK-43,BASTONES,1,Listo,55X4 CM
414,766,1661,OT #3856 — No hay,173,MK-20B,CILINDRO 120x30 CM,1,Listo,120X30
415,766,1661,OT #3856 — No hay,2842,MK-220,CUBOS DE COLORES,1,Listo,
416,766,1661,OT #3856 — No hay,1250,MK-42A,PELOTA TERAPEUTICA 30 CM,1,Listo,30 CM
417,766,1661,OT #3856 — No hay,111,MK-08,SET FIGURAS GEOMETRICAS,2,Listo,10 PZAS
418,766,1661,OT #3856 — No hay,109,MK-07,TUNEL DE ARRASTRE,1,Listo,150X60
420,728,1664,OT #3705 — No hay,8197,MK-48,PARACAIDAS,1,Listo,350CM URGENTE
422,765,1676,OT #3837 — No hay,103,MK-01A,PISCINA SENSORIAL CUADRADA,1,Listo,
423,742,1669,OT #3757 — medidas 60x60x20,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Listo,
424,742,1669,OT #3757 — medidas 60x60x20,111,MK-08,SET FIGURAS GEOMETRICAS,1,Listo,
425,826,1685,OT #4071 — No hay,9971,MK-194,CUBO 50 X 50 CM,2,Listo,50*50*10
426,826,1685,OT #4071 — No hay,2590,MK-209,RAMPA - CUÃ‘A,1,Listo,50*25*40
427,800,1686,OT #4003 — No hay,984,MK-33,CILINDRO TIPO MANI,1,Listo,80*035
431,828,1707,OT #4080 — No hay,0,PLAS017,SET FUNCIONES MOTRICES,1,Listo,
433,712,1709,OT #3619 — No hay,3870,MK-248,SET DRAGON,1,Listo,
434,814,1721,"OT #4039 — MK-40 : COLCHONETAS PARA UTILIZAR EN GIMNASIA, RECUPERACIÃ“N MOTRIZ, ESTIMULACIÃ“N, PSICOMOTRICIDAD, ETC.PUNTAS REFORZADAS. DIMENSIONES: 120 X 60 X 4 CM ALTO. MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3. TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO. TIPO DE MATERIAL: TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.   MK-42B PELOTAS ORIENTADAS AL APOYO TERAPÃ‰UTICO, PERMITEN DESARROLLAR ROLES ESPECÃFICOS DE TERAPIAS COMPLEJAS, EQUILIBRIO Y POSTURA, SIENDO DE GRAN BENEFICIO PARA TERAPIA KINÃ‰SICA DIMENSIONES: 60 CM DIÃMETRO MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.Modelo: PELOTA TERAPEUTICA 60 CM.    TIPO DE MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COB",118,MK-12,CIRCUITO,1,Listo,
435,814,1721,"OT #4039 — MK-40 : COLCHONETAS PARA UTILIZAR EN GIMNASIA, RECUPERACIÃ“N MOTRIZ, ESTIMULACIÃ“N, PSICOMOTRICIDAD, ETC.PUNTAS REFORZADAS. DIMENSIONES: 120 X 60 X 4 CM ALTO. MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3. TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO. TIPO DE MATERIAL: TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.   MK-42B PELOTAS ORIENTADAS AL APOYO TERAPÃ‰UTICO, PERMITEN DESARROLLAR ROLES ESPECÃFICOS DE TERAPIAS COMPLEJAS, EQUILIBRIO Y POSTURA, SIENDO DE GRAN BENEFICIO PARA TERAPIA KINÃ‰SICA DIMENSIONES: 60 CM DIÃMETRO MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.Modelo: PELOTA TERAPEUTICA 60 CM.    TIPO DE MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COB",170,MK-16,CIRCUITO TROPICO,1,Listo,
436,814,1721,"OT #4039 — MK-40 : COLCHONETAS PARA UTILIZAR EN GIMNASIA, RECUPERACIÃ“N MOTRIZ, ESTIMULACIÃ“N, PSICOMOTRICIDAD, ETC.PUNTAS REFORZADAS. DIMENSIONES: 120 X 60 X 4 CM ALTO. MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3. TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO. TIPO DE MATERIAL: TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.   MK-42B PELOTAS ORIENTADAS AL APOYO TERAPÃ‰UTICO, PERMITEN DESARROLLAR ROLES ESPECÃFICOS DE TERAPIAS COMPLEJAS, EQUILIBRIO Y POSTURA, SIENDO DE GRAN BENEFICIO PARA TERAPIA KINÃ‰SICA DIMENSIONES: 60 CM DIÃMETRO MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.Modelo: PELOTA TERAPEUTICA 60 CM.    TIPO DE MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COB",982,MK-32,RULO,1,Listo,
437,814,1721,"OT #4039 — MK-40 : COLCHONETAS PARA UTILIZAR EN GIMNASIA, RECUPERACIÃ“N MOTRIZ, ESTIMULACIÃ“N, PSICOMOTRICIDAD, ETC.PUNTAS REFORZADAS. DIMENSIONES: 120 X 60 X 4 CM ALTO. MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3. TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO. TIPO DE MATERIAL: TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.   MK-42B PELOTAS ORIENTADAS AL APOYO TERAPÃ‰UTICO, PERMITEN DESARROLLAR ROLES ESPECÃFICOS DE TERAPIAS COMPLEJAS, EQUILIBRIO Y POSTURA, SIENDO DE GRAN BENEFICIO PARA TERAPIA KINÃ‰SICA DIMENSIONES: 60 CM DIÃMETRO MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COBRE PARA EL CONTROL BACTERIANO.Modelo: PELOTA TERAPEUTICA 60 CM.    TIPO DE MATERIAL: GOMA ESPUMA DENSIDAD 25 KG/M3.TAPIZ FREE KID ATOXICO LAVABLE E IMPERMEABLE, NANOPARTICULABLE DE COB",111,MK-08,SET FIGURAS GEOMETRICAS,1,Listo,
438,839,1769,OT #4065 — No hay,1005,MK-43,BASTONES,4,Listo,
439,834,1823,OT #4100 — No hay,0,PLAS017,SET FUNCIONES MOTRICES,3,Listo,
440,834,1823,OT #4100 — No hay,4303,D807019A,PAÃ‘UELOS SURTIDOS,1,Listo,
442,1211,2056,OT #5085 — No hay,0,PLAS017,SET FUNCIONES MOTRICES,2,Listo,
444,937,2092,OT #4375 — No hay,0,SAC-01,CojÃ­n de amamantamiento,1,Listo,
446,1027,2106,"OT #4609 — TODAS las protecciones son de 150 cm de alto. medidos desde el suelo. Material Free kid, en color azul rey. pilar 1. 149cm de contorno. Pilar2: 148.5 cm de contorno. Pilar3 y pilar4 van en el escenario que tiene una altura de 57 cm por lo que se debe considerar este corte.  pilar5 149cm de contorno. Pilar 6 149 cm contorno va sobre una loza de 16 cm. Pilar7: 149 cm contorno. pilares 8, 9, 10, 11 y 12, tienen contorno de 148,5cm y van sobre una base de concreto de 67cm largo x 37cm ancho x21,5 cm de alto",0,PLAS003,COBERTOR PARA CUNA,52,Listo,
447,1108,2238,OT #4812 — No hay,1005,MK-43,BASTONES,40,Listo,
448,1027,2106,"OT #4609 — TODAS las protecciones son de 150 cm de alto. medidos desde el suelo. Material Free kid, en color azul rey. pilar 1. 149cm de contorno. Pilar2: 148.5 cm de contorno. Pilar3 y pilar4 van en el escenario que tiene una altura de 57 cm por lo que se debe considerar este corte.  pilar5 149cm de contorno. Pilar 6 149 cm contorno va sobre una loza de 16 cm. Pilar7: 149 cm contorno. pilares 8, 9, 10, 11 y 12, tienen contorno de 148,5cm y van sobre una base de concreto de 67cm largo x 37cm ancho x21,5 cm de alto",0,EXTFRAZPOL005,FRAZADA REPUESTO POLAR,84,Listo,
451,5441,9817,OT #16034 — No hay,1016,MK-59,COLUMPIO VESTIBULADOR ROLLO COLUMPIO - 1 PIEZA,1,Pendiente,
453,5439,9812,OT #16029 — No hay,8461,MK-01F,PISCINA DIDACTICA + CUÃ‘A + ESCALERA (INCLUYE 200 PELOTITAS) ,1,Pendiente,ENTREGA 10 DIAS -DimensiÃ³n exterior de la piscina: 110x110x40 cms- BRAZOS 15 CM -ESCALERA 50X80X40 CM -  RAMPA 50X80X40 CM 
454,5439,9812,OT #16029 — No hay,1019,MK-60,COLUMPIO VESTIBULADOR MUDADOR 96x66x10 CMS - 1 PIEZA,1,Pendiente,ENTREGA 10 DIAS
455,5439,9812,OT #16029 — No hay,109,MK-07,ARCO DE ESTIMULACION 150x60 CMS,1,Pendiente,ENTREGA 10 DIAS
456,5439,9812,OT #16029 — No hay,6912,MK-425, CUBO 50 X 50 X 50 CMS,1,Pendiente,ENTREGA 10 DIAS
458,5427,9786,OT #16009 — No hay,9496,MK-268E,COLUMPIO CUDDLE SOUTHPAW  ,1,Pendiente,
459,5427,9786,OT #16009 — No hay,10225,MK-219B,BLOQUES GIGANTES DE COLORES  (12 PZAS),1,Pendiente,
461,5418,9779,OT #15975 — No hay,11710,MK-601P,PISCINA SENSORIAL CUADRADA 140x140x40 CM (5 PZAS) + 500 PELOTITAS / BRAZOS 10 CM,1,Pendiente,
464,5418,9779,OT #15975 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,
465,5418,9779,OT #15975 — No hay,4657,MK-209_1,CUÃ‘A KINESICA 50x50x20 CMS,1,Pendiente,
466,5400,9670,OT #15927 — No hay,9166,MK-32C,RULO DE TERAPIA CON CILINDRO INTERIOR (2 PIEZAS) 60X60 CM,1,Pendiente,
467,5400,9670,OT #15927 — No hay,2946,MK-210,SET DE 3 CILINDROS,1,Pendiente,
468,5400,9670,OT #15927 — No hay,8860,MK-502A,SET DE MOVIMIENTO 16 PZAS.,1,Pendiente,
469,5361,9672,OT #15823 — No hay,10347,MK-268K,BANDA ELASTICA DE MOVIMIENTO,2,Pendiente,
470,5361,9672,OT #15823 — No hay,9115,MK-144C,CAJA DE PERCEPCION TACTIL,1,Pendiente,
471,5361,9672,OT #15823 — No hay,3795,MK-143B,CHALECO CON PESO,1,Pendiente,
473,5361,9672,OT #15823 — No hay,4839,MK-284,SCOOTER 6 RUEDAS,1,Pendiente,rectangular
476,5415,9776,OT #15971 — TIEMPO DE ENTREGA 7 DIAS HABILES-,3388,MK-221,PISCINA SENSORIAL CUADRADA PARA LACTANTES 100x100x30 CMS,1,Pendiente,ENTREGAR ANTES DEL 15/07 VENTA FALABELLA
477,5397,9775,OT #15923 — No hay,4500,MK-600C,ESPEJO CON PASAMANOS 130X70 CM,1,Pendiente,
478,5423,9766,OT #15991 — No hay,9142,MK-268D,HAMACA O COLUMPIO SENSORIAL,1,Pendiente,
481,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,8118,MK-601B,PISCINA SENSORIAL CUADRADA 150X150X40 + 500 PELOTAS,1,Pendiente,brazos de 15 cm de espesor - ENTREGA 10 A 15 DIAS HABILES
482,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,10893,MK-309E,PASILLO DE ESTIMULACION 10 PIEZAS,1,Pendiente,ENTREGA 10 A 15 DIAS HABILES
483,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,10121,MK-600E,ESPEJO SIN PASAMANOS 130X70 CM,1,Pendiente,ENTREGA 10 A 15 DIAS HABILES
486,5417,9760,OT #15973 — No hay,9142,MK-268D,HAMACA O COLUMPIO SENSORIAL,1,Pendiente,
487,5428,9759,OT #16013 — No hay,10278,MK-10B,CENTRO MOTRIZ 6 PIEZAS + 50 PELOTITAS,1,Pendiente,COMPRA AGIL ENTREGA 15 DIAS HABILES
488,5428,9759,OT #16013 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,COMPRA AGIL ENTREGA 15 DIAS HABILES
489,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,8865,MK-301D,CUBO FONEMAS IMAGENES ANIMADAS CON TARJETAS 30X30 CM,1,Pendiente,ENTREGA 10 A 15 DIAS HABILES
490,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,9496,MK-268E,COLUMPIO CUDDLE SOUTHPAW  ,1,Pendiente,ENTREGA 10 A 15 DIAS HABILES
491,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,9752,MK-13B,CENTRO DE PSICOMOTRICIDAD ALLEGRO 6 PIEZAS,1,Pendiente,ENTREGA 10 A 15 DIAS HABILES
492,5407,9752,OT #15958 — LICITACION JUNJI PTA ARENAS - FOTO Y VIDEO PARA EL DIA VIERNES 17-04- ANTES DE LA 1PM,10103,MK-508,BANCO CURVO PARA EQUILIBRIO  (1 PIEZA),1,Pendiente,ENTREGA 10 A 15 DIAS HABILES
496,5369,9681,OT #15848 — No hay,8199,MK-294B,CUBO CON PATRONES DE HUELLAS,1,Pendiente,ENTREGA 15 DIAS HABILES
497,5369,9681,OT #15848 — No hay,4349,MK-256,CUBO DE MOVIMIENTOS 30X30X30 CM,3,Pendiente,ENTREGA 15 DIAS HABILES
502,5404,9718,OT #15950 — No hay,7679,MK-32B,RULO 90 cm largo x 70 cm. diÃ¡metro (1 PZA),4,Pendiente,
503,5404,9718,OT #15950 — No hay,12390,MK-282F,RAMPA CUÃ‘A 70X50X30,8,Pendiente,
505,5404,9718,OT #15950 — No hay,1321,MK-20C,CILINDRO 60x30 CMS,8,Pendiente,
506,5398,9717,OT #15924 — No hay,6133,MK-702,PISCINA CON ACCESO Y PELDAÃ‘OS 130x130x30 CMS,1,Pendiente,
507,5381,9712,OT #15877 — No hay,1019,MK-60,COLUMPIO VESTIBULADOR MUDADOR 96x66x10 CMS - 1 PIEZA,1,Pendiente,
509,5342,9664,OT #15751 — No hay,9496,MK-268E,COLUMPIO CUDDLE SOUTHPAW  ,1,Pendiente,
512,5330,9676,OT #15721 — No hay,9745,MK-383D,SET MOTRICIDAD GRUESA 2 PIEZAS,2,Pendiente,COMPRA AGIL-entrega 20 dias habiles
513,5400,9670,OT #15927 — No hay,10425,MK-63B,ESPALDERA UN CUERPO ,1,Pendiente,
514,5400,9670,OT #15927 — No hay,5086,MK-293,KIT CUBOS 15X15 CM (8 PIEZAS),2,Pendiente,
515,5400,9670,OT #15927 — No hay,11363,MK-65B,ESPALDERA ESCALADA 110X200 CM,2,Pendiente,
516,5400,9670,OT #15927 — No hay,5987,MK-330,CUÃ‘A TERAPEUTICA 60x50x30 CMS,1,Pendiente,
517,5400,9670,OT #15927 — No hay,1023,MK-61,COLUMPIO VESTIBULADOR FLEXOR 1 PIEZA,1,Pendiente,
518,5400,9670,OT #15927 — No hay,9496,MK-268E,COLUMPIO CUDDLE SOUTHPAW  ,1,Pendiente,
519,5400,9670,OT #15927 — No hay,958,MK-26,CENTRO PISCINA CON ACCESO - 5 PIEZAS,1,Pendiente,
520,5400,9670,OT #15927 — No hay,10225,MK-219B,BLOQUES GIGANTES DE COLORES  (12 PZAS),1,Pendiente,
521,5400,9670,OT #15927 — No hay,5751,MK-500,BARRA DE EQUILIBRIO 320x12x23 CM,1,Pendiente,
523,5358,9667,OT #15813 — TIEMPO DE ENTREGA 7 DIAS HABILES -,1016,MK-59,COLUMPIO VESTIBULADOR ROLLO COLUMPIO - 1 PIEZA,1,Pendiente,LICITACION ENTREGA 10 DIAS HABILES
524,5363,9661,OT #15830 — No hay,9115,MK-144C,CAJA DE PERCEPCION TACTIL,1,Pendiente,
526,5363,9661,OT #15830 — No hay,10347,MK-268K,BANDA ELASTICA DE MOVIMIENTO,2,Pendiente,
527,5356,9660,OT #15806 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,
529,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,693,MK-102,TEATRO DE TITERES,1,Pendiente,
530,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,4839,MK-284,SCOOTER 6 RUEDAS,1,Pendiente,CUADRADO
532,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,1875,MK-218F,POUF CIRCULAR INFANTIL 40X20 CM / D25,1,Pendiente,
533,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,6965,MK-218,POUF CIRCULAR 45X20 CM,1,Pendiente,
534,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,10893,MK-309E,PASILLO DE ESTIMULACION 10 PIEZAS,1,Pendiente,
535,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,1231,MK-307E,MURO ESCALADA 2,1,Pendiente,
536,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,9141,MK-180B,KIT SENSORIAL 1,1,Pendiente,
537,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,9142,MK-268D,HAMACA O COLUMPIO SENSORIAL,1,Pendiente,
538,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,1019,MK-60,COLUMPIO VESTIBULADOR MUDADOR 96x66x10 CMS - 1 PIEZA,1,Pendiente,
539,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,2115,MK-62,COLUMPIO HAMACA DE LONA,1,Pendiente,
540,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,9496,MK-268E,COLUMPIO CUDDLE SOUTHPAW  ,1,Pendiente,
541,5388,9656,OT #15905 — TIEMPO DE ENTREGA 6 DIAS HABILES,8833,MK-97D,CIRCUITO ESCALADOR DOBLE (7 PIEZAS),1,Pendiente,
542,5373,9655,OT #15855 — No hay,8461,MK-01F,PISCINA DIDACTICA + CUÃ‘A + ESCALERA (INCLUYE 200 PELOTITAS) ,1,Pendiente,
544,5372,9654,OT #15854 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,
545,5372,9654,OT #15854 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,
547,5334,9644,OT #15728 — No hay,2428,MK-189,RAMPA ESCALA,1,Pendiente,verde pistacho
549,5370,9642,OT #15847 — TIEMPO DE ENTREGA 7 DIAS HABILES -,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,
550,5370,9642,OT #15847 — TIEMPO DE ENTREGA 7 DIAS HABILES -,1028,MK-67,PLATO EQUILIBRIO ,1,Pendiente,
